,MOV,carm_elo1_pre_538,carm_elo2_pre_538,carmelo1_pre_538,carmelo2_pre_538,date,elo1_post,elo1_pre,elo1_pre_538,elo2_post,elo2_pre,elo2_pre_538,score1,score2,season,team1,team2
149,18.0,,,,,2009-11-17,1592.4439227711975,1582.0279938049791,1642.4708,1548.3505565237,1558.7664854899185,1488.4369,130.0,112.0,2010,DEN,TOR
150,8.0,,,,,2009-11-17,1503.0131559622557,1496.4562268954944,1454.7036,1478.4727805566124,1485.0297096233737,1335.2874,110.0,102.0,2010,NOP,LAC
151,-8.0,,,,,2009-11-17,1394.807334767324,1402.3606230657122,1390.8627,1552.7115374087487,1545.1582491103604,1498.6453,83.0,91.0,2010,NJN,IND
152,-6.0,,,,,2009-11-17,1620.8591359752515,1636.480156344527,1629.8738,1481.761309816375,1466.1402894470996,1582.2568,105.0,111.0,2010,HOU,PHO
153,-13.0,,,,,2009-11-17,1516.6735670218964,1531.8658887040565,1538.3802,1576.2369045872815,1561.0445829051214,1437.4127,87.0,100.0,2010,MIA,OKC
154,-14.0,,,,,2009-11-17,1422.6011113975492,1441.935235800318,1379.0923,1422.6811677285023,1403.3470433257335,1518.6093,87.0,101.0,2010,SAC,CHI
155,13.0,,,,,2009-11-17,1512.741151352931,1503.6598461425235,1675.9685,1488.8607980116424,1497.9421032220498,1484.4794,106.0,93.0,2010,LAL,DET
156,6.0,,,,,2009-11-17,1600.0034547113785,1594.764857493683,1684.2523,1564.234064912236,1569.4726621299315,1407.0909,114.0,108.0,2010,CLE,GSW
157,13.0,,,,,2009-11-18,1591.662504852201,1583.7459963387555,1528.9797,1540.4340480102546,1548.3505565237,1483.6747,104.0,91.0,2010,UTA,TOR
158,-7.0,,,,,2009-11-18,1534.8435342287594,1552.7115374087487,1507.4663,1373.575336099772,1355.7073329197826,1352.2548,103.0,110.0,2010,IND,NYK
159,15.0,,,,,2009-11-18,1526.5623759668115,1516.3065597286552,1583.4436,1506.41775078374,1516.6735670218964,1516.1659,105.0,90.0,2010,ATL,MIA
160,15.0,,,,,2009-11-18,1370.0821591985398,1353.122083190225,1370.3987,1461.5127045482977,1478.4727805566124,1331.8821,106.0,91.0,2010,MEM,LAC
161,2.0,,,,,2009-11-18,1521.0474076394257,1518.3985063866385,1452.269,1446.3589522243524,1449.0078534771396,1451.5355,86.0,84.0,2010,PHI,CHO
162,5.0,,,,,2009-11-18,1526.9830046831164,1521.2499972545563,1616.4966,1531.0448403647526,1536.7778477933127,1558.0535,99.0,94.0,2010,DAL,SAS
163,14.0,,,,,2009-11-18,1544.1350764424772,1539.3461671529437,1479.682,1390.0184254777905,1394.807334767324,1382.0416,99.0,85.0,2010,MIL,NJN
164,14.0,,,,,2009-11-18,1487.1000976520284,1472.101234473218,1621.5786,1561.2380414084712,1576.2369045872815,1459.6271,108.0,94.0,2010,ORL,OKC
165,6.0,,,,,2009-11-18,1610.7070606750394,1607.4044032498164,1624.818,1485.5581405864193,1488.8607980116424,1481.3522,87.0,81.0,2010,POR,DET
166,14.0,,,,,2009-11-18,1606.8985073532533,1598.5459724806942,1630.8624,1555.8815300396768,1564.234064912236,1405.8746,109.0,95.0,2010,BOS,GSW
167,-13.0,,,,,2009-11-18,1409.7350206493766,1417.6559229585114,1308.1127,1628.7800382843864,1620.8591359752515,1617.5892,84.0,97.0,2010,MIN,HOU
168,17.0,,,,,2009-11-18,1473.3980769996324,1453.539952763927,1365.4109,1580.145330475673,1600.0034547113785,1685.4686,108.0,91.0,2010,WAS,CLE
169,7.0,,,,,2009-11-19,1508.820397058119,1503.0131559622557,1458.1089,1475.9540687205117,1481.761309816375,1594.5414,110.0,103.0,2010,NOP,PHO
170,15.0,,,,,2009-11-19,1519.3974835508636,1512.741151352931,1679.0957,1416.0248355305696,1422.6811677285023,1529.6648,108.0,93.0,2010,LAL,CHI
171,-7.0,,,,,2009-11-19,1521.611588847251,1531.0448403647526,1554.4738,1601.0957563697027,1591.662504852201,1535.616,83.0,90.0,2010,SAS,UTA
172,-5.0,,,,,2009-11-20,1594.0723797441706,1606.8985073532533,1633.5869,1499.926225261111,1487.1000976520284,1625.4331,78.0,83.0,2010,BOS,ORL
173,7.0,,,,,2009-11-20,1548.1344523131663,1544.1350764424772,1485.0736,1442.3595763536632,1446.3589522243524,1448.3253,95.0,88.0,2010,MIL,CHO
174,2.0,,,,,2009-11-20,1529.2036513618448,1526.9830046831164,1620.0763,1420.3804647188208,1422.6011113975492,1368.0367,104.0,102.0,2010,DAL,SAC
175,2.0,,,,,2009-11-20,1532.1570306143758,1526.5623759668115,1590.0052,1623.185383636822,1628.7800382843864,1622.4258,105.0,103.0,2010,ATL,HOU
176,-10.0,,,,,2009-11-20,1522.6117435339156,1534.8435342287594,1490.2794,1592.3771211705168,1580.145330475673,1657.7297,95.0,105.0,2010,IND,CLE
177,14.0,,,,,2009-11-20,1568.2550300631933,1555.8815300396768,1403.1501,1598.333560651523,1610.7070606750394,1627.3755,108.0,94.0,2010,GSW,POR
178,7.0,,,,,2009-11-20,1472.321617571272,1461.5127045482977,1324.3531,1581.6350097482232,1592.4439227711975,1647.233,106.0,99.0,2010,LAC,DEN
179,19.0,,,,,2009-11-20,1569.1416664901385,1561.2380414084712,1455.7726,1465.494451917965,1473.3980769996324,1393.1498,127.0,108.0,2010,OKC,WAS
180,7.0,,,,,2009-11-20,1545.9050219040528,1540.4340480102546,1477.0385,1500.946776889942,1506.41775078374,1509.6042,120.0,113.0,2010,TOR,MIA
181,-5.0,,,,,2009-11-20,1507.3629454009374,1521.0474076394257,1455.4792,1383.766621437028,1370.0821591985398,1377.9276,97.0,102.0,2010,PHI,MEM
182,-7.0,,,,,2009-11-21,1378.1021521454861,1390.0184254777905,1376.65,1385.4916094320763,1373.575336099772,1369.4417,91.0,98.0,2010,NJN,NYK
183,-5.0,,,,,2009-11-21,1378.3996108055517,1383.766621437028,1389.9915,1553.5014629446428,1548.1344523131663,1489.8173,98.0,103.0,2010,MEM,MIL
184,19.0,,,,,2009-11-21,1586.888990857461,1581.6350097482232,1631.2007,1410.7708544213317,1416.0248355305696,1525.3506,112.0,93.0,2010,DEN,CHI
185,6.0,,,,,2009-11-21,1596.2987356808312,1592.3771211705168,1665.6881,1503.441330890623,1507.3629454009374,1443.4154,97.0,91.0,2010,CLE,PHI
186,28.0,,,,,2009-11-21,1604.4271040531858,1598.333560651523,1608.1954,1403.6414772477137,1409.7350206493766,1303.2761,106.0,78.0,2010,POR,MIN
187,22.0,,,,,2009-11-21,1531.8556910773723,1521.611588847251,1542.1151,1455.2503496878437,1465.494451917965,1385.2693,106.0,84.0,2010,SAS,WAS
188,7.0,,,,,2009-11-21,1625.4629634992339,1623.185383636822,1618.7223,1418.102884856409,1420.3804647188208,1367.1587,113.0,106.0,2010,HOU,SAC
189,3.0,,,,,2009-11-21,1603.521171445948,1601.0957563697027,1547.9746,1483.132725510174,1485.5581405864193,1478.7947,100.0,97.0,2010,UTA,DET
190,8.0,,,,,2009-11-21,1516.4722256814919,1508.820397058119,1467.6796,1524.5052019910029,1532.1570306143758,1593.7087,96.0,88.0,2010,NOP,ATL
191,-2.0,,,,,2009-11-22,1382.4413198689515,1385.4916094320763,1381.3962,1597.1226693072954,1594.0723797441706,1623.5593,105.0,107.0,2010,NYK,BOS
192,16.0,,,,,2009-11-22,1457.3294548955537,1442.3595763536632,1443.5817,1507.6418649920251,1522.6117435339156,1482.3210000000001,104.0,88.0,2010,CHO,IND
193,1.0,,,,,2009-11-22,1504.2394903953057,1500.946776889942,1503.1522,1513.1795121761281,1516.4722256814919,1477.6454,102.0,101.0,2010,MIA,NOP
194,-8.0,,,,,2009-11-22,1531.9929928715774,1545.9050219040528,1483.4905,1513.8382542935865,1499.926225261111,1635.4607,96.0,104.0,2010,TOR,ORL
195,16.0,,,,,2009-11-22,1532.6431940494324,1519.3974835508636,1683.4099,1555.8959559915697,1569.1416664901385,1463.6531,101.0,85.0,2010,LAL,OKC
196,26.0,,,,,2009-11-22,1491.437193769313,1475.9540687205117,1584.9707,1467.6496004613728,1483.132725510174,1476.0952,117.0,91.0,2010,PHO,DET
197,14.0,,,,,2009-11-23,1542.6162436372917,1531.8556910773723,1547.5084,1542.7409103847233,1553.5014629446428,1496.8591,112.0,98.0,2010,SAS,MIL
198,4.0,,,,,2009-11-23,1475.800912375791,1472.321617571272,1340.3855,1400.1621824431948,1403.6414772477137,1300.4926,91.0,87.0,2010,LAC,MIN
199,24.0,,,,,2009-11-23,1609.7322391087905,1604.4271040531858,1610.979,1405.465719365727,1410.7708544213317,1518.9941,122.0,98.0,2010,POR,CHI
200,11.0,,,,,2009-11-23,1388.1506670517838,1378.3996108055517,1382.9496,1408.3518286101769,1418.102884856409,1365.6257,116.0,105.0,2010,MEM,SAC
201,-10.0,,,,,2009-11-24,1587.8721166853634,1603.521171445948,1550.6741,1571.5450107521544,1555.8959559915697,1460.5863,94.0,104.0,2010,UTA,OKC
202,-8.0,,,,,2009-11-24,1518.5056921374173,1529.2036513618448,1620.9543,1578.9529892876208,1568.2550300631933,1422.3302,103.0,111.0,2010,DAL,GSW
203,1.0,,,,,2009-11-24,1458.9585242056662,1455.2503496878437,1379.876,1499.7331563728005,1503.441330890623,1441.7522,108.0,107.0,2010,WAS,PHI
204,10.0,,,,,2009-11-24,1536.3167593754413,1532.6431940494324,1686.4767,1378.7677545429426,1382.4413198689515,1378.7401,100.0,90.0,2010,LAL,NYK
205,14.0,,,,,2009-11-24,1590.1889929219333,1586.888990857461,1637.5571,1374.802150081014,1378.1021521454861,1364.6954,101.0,87.0,2010,DEN,NJN
206,11.0,,,,,2009-11-24,1539.3356248092098,1531.9929928715774,1476.0679,1500.2992330543927,1507.6418649920251,1471.2581,123.0,112.0,2010,TOR,IND
207,15.0,,,,,2009-11-25,1497.5352355276407,1491.437193769313,1592.7777,1382.052625293456,1388.1506670517838,1389.7404,126.0,111.0,2010,PHO,MEM
208,35.0,,,,,2009-11-25,1483.0471190589683,1457.3294548955537,1454.6447,1513.6179606457952,1539.3356248092098,1483.2523,116.0,81.0,2010,CHO,TOR
209,-10.0,,,,,2009-11-25,1458.7096655245846,1467.6496004613728,1468.2882,1605.2386706176194,1596.2987356808312,1667.3513,88.0,98.0,2010,DET,CLE
210,-31.0,,,,,2009-11-25,1586.5714441518735,1625.4629634992339,1620.2552,1557.3972114847777,1518.5056921374173,1600.7224,99.0,130.0,2010,HOU,DAL
211,10.0,,,,,2009-11-25,1612.02892667,1609.7322391087905,1619.0109,1372.5054625198045,1374.802150081014,1362.6216,93.0,83.0,2010,POR,NJN
212,13.0,,,,,2009-11-25,1508.4640782268211,1500.2992330543927,1464.0736,1467.6360672033627,1475.800912375791,1343.8994,86.0,73.0,2010,IND,LAC
213,3.0,,,,,2009-11-25,1599.7324003228368,1597.1226693072954,1626.2155,1497.123425357259,1499.7331563728005,1438.2585,113.0,110.0,2010,BOS,PHI
214,14.0,,,,,2009-11-25,1416.7213032866891,1408.3518286101769,1358.835,1370.3982798664304,1378.7677545429426,1377.3739,111.0,97.0,2010,SAC,NYK
215,14.0,,,,,2009-11-25,1553.8455008209805,1542.6162436372917,1554.2998,1567.723732103932,1578.9529892876208,1442.5621,118.0,104.0,2010,SAS,GSW
216,-13.0,,,,,2009-11-25,1391.9417982099387,1400.1621824431948,1296.9786,1598.4093771551893,1590.1889929219333,1639.631,111.0,124.0,2010,MIN,DEN
217,3.0,,,,,2009-11-25,1517.9220583314054,1513.1795121761281,1475.2443,1537.998364229446,1542.7409103847233,1490.0677,102.0,99.0,2010,NOP,MIL
218,-1.0,,,,,2009-11-25,1508.3334113451215,1513.8382542935865,1642.8833,1509.7443333437707,1504.2394903953057,1505.5533,98.0,99.0,2010,ORL,MIA
219,19.0,,,,,2009-11-26,1592.5687941025542,1587.8721166853634,1532.3362,1400.7690419485361,1405.465719365727,1510.9623,105.0,86.0,2010,UTA,CHI
220,-17.0,,,,,2009-11-26,1504.1879313188726,1524.5052019910029,1583.7429,1528.6506820172517,1508.3334113451215,1634.933,76.0,93.0,2010,ATL,ORL
221,3.0,,,,,2009-11-27,1599.6963197970042,1598.4093771551893,1643.7009,1369.1113372246155,1370.3982798664304,1368.0795,128.0,125.0,2010,DEN,NYK
222,-25.0,,,,,2009-11-27,1373.933670835037,1391.9417982099387,1292.9087,1515.5433629025424,1497.5352355276407,1596.0016,95.0,120.0,2010,MIN,PHO
223,-14.0,,,,,2009-11-27,1480.4226989900478,1497.123425357259,1436.8037,1520.888657686084,1504.1879313188726,1566.3728,86.0,100.0,2010,PHI,ATL
224,-8.0,,,,,2009-11-27,1573.4008526525063,1586.5714441518735,1587.2959,1567.0160923203478,1553.8455008209805,1559.3182,84.0,92.0,2010,HOU,SAS
225,-10.0,,,,,2009-11-27,1493.9688575903829,1509.7443333437707,1513.5037,1474.733999959054,1458.9585242056662,1383.3696,84.0,94.0,2010,MIA,WAS
226,7.0,,,,,2009-11-27,1493.3163629156045,1483.0471190589683,1473.1075,1594.9694267609832,1605.2386706176194,1674.2971,94.0,87.0,2010,CHO,CLE
227,13.0,,,,,2009-11-27,1424.1609585595293,1416.7213032866891,1368.1294,1365.0658072469644,1372.5054625198045,1360.7821,109.0,96.0,2010,SAC,NJN
228,-8.0,,,,,2009-11-27,1446.9844044555612,1458.7096655245846,1461.3424,1479.3613282723861,1467.6360672033627,1339.3219,96.0,104.0,2010,DET,LAC
229,-21.0,,,,,2009-11-27,1489.1149663283165,1508.4640782268211,1468.6511,1576.7463233832823,1557.3972114847777,1633.6818,92.0,113.0,2010,IND,DAL
230,-10.0,,,,,2009-11-27,1589.1239049298142,1612.02892667,1620.8503,1404.9576470336417,1382.052625293456,1386.5165,96.0,106.0,2010,POR,MEM
231,18.0,,,,,2009-11-27,1581.273101228595,1571.5450107521544,1478.9242,1528.2702737530055,1537.998364229446,1486.0918,108.0,90.0,2010,OKC,MIL
232,13.0,,,,,2009-11-27,1605.7884299005443,1599.7324003228368,1627.6703,1507.5619310680877,1513.6179606457952,1464.7894,116.0,103.0,2010,BOS,TOR
233,-16.0,,,,,2009-11-28,1457.0915490654625,1474.733999959054,1403.4653,1510.958813809196,1493.3163629156045,1484.8544,76.0,92.0,2010,WAS,CHO
234,-2.0,,,,,2009-11-28,1521.873440430221,1528.2702737530055,1475.6147,1535.0475153400362,1528.6506820172517,1652.3031,98.0,100.0,2010,MIL,ORL
235,-33.0,,,,,2009-11-28,1533.8383595311418,1567.723732103932,1437.5437,1570.2021319482315,1536.3167593754413,1687.8429,97.0,130.0,2010,GSW,LAL
236,16.0,,,,,2009-11-28,1602.8854597452796,1592.5687941025542,1541.9067,1578.8072392870888,1589.1239049298142,1596.1254,108.0,92.0,2010,UTA,POR
237,16.0,,,,,2009-11-28,1604.6138466320608,1594.9694267609832,1662.5503,1567.1019035122047,1576.7463233832823,1646.8107,111.0,95.0,2010,CLE,DAL
238,16.0,,,,,2009-11-29,1439.6137279892878,1424.1609585595293,1376.0337,1502.469288901647,1517.9220583314054,1479.2202,112.0,96.0,2010,SAC,NOP
239,8.0,,,,,2009-11-29,1571.492795551479,1567.0160923203478,1572.9991,1475.9459957589165,1480.4226989900478,1425.306,97.0,89.0,2010,SAS,PHI
240,6.0,,,,,2009-11-29,1454.8553594837535,1446.9844044555612,1444.0729,1513.0177026578915,1520.888657686084,1577.8705,94.0,88.0,2010,DET,ATL
241,-7.0,,,,,2009-11-29,1486.2460651359102,1493.9688575903829,1493.408,1613.511222355017,1605.7884299005443,1631.3241,85.0,92.0,2010,MIA,BOS
242,-6.0,,,,,2009-11-29,1582.753177638174,1599.6963197970042,1644.5881,1390.8768129938671,1373.933670835037,1285.0907,100.0,106.0,2010,DEN,MIN
243,10.0,,,,,2009-11-29,1484.7999321646953,1479.3613282723861,1356.5914,1399.5190431413325,1404.9576470336417,1411.2415,98.0,88.0,2010,LAC,MEM
244,-12.0,,,,,2009-11-29,1360.4705277190915,1369.1113372246155,1367.1923,1543.6883248455601,1535.0475153400362,1655.8668,102.0,114.0,2010,NYK,ORL
245,19.0,,,,,2009-11-29,1574.3418998134405,1570.2021319482315,1700.2413,1360.9260393817553,1365.0658072469644,1352.8778,106.0,87.0,2010,LAL,NJN
246,-9.0,,,,,2009-11-29,1568.0803940931978,1581.273101228595,1489.4012,1586.5935597879034,1573.4008526525063,1573.615,91.0,100.0,2010,OKC,HOU
247,-19.0,,,,,2009-11-29,1487.0904336651804,1507.5619310680877,1461.1356,1536.0148603054497,1515.5433629025424,1603.8196,94.0,113.0,2010,TOR,PHO
248,2.0,,,,,2009-11-30,1523.8690080896797,1521.873440430221,1472.0510000000002,1398.7734742890775,1400.7690419485361,1501.3917,99.0,97.0,2010,MIL,CHI
249,2.0,,,,,2009-11-30,1569.4300477828378,1567.1019035122047,1638.078,1473.6178514882833,1475.9459957589165,1422.3696,104.0,102.0,2010,DAL,PHI
250,27.0,,,,,2009-11-30,1608.243844454577,1602.8854597452796,1553.6919,1394.1606584320352,1399.5190431413325,1402.527,120.0,93.0,2010,UTA,MEM
251,19.0,,,,,2009-11-30,1543.4134008613105,1533.8383595311418,1425.1453,1479.5399249981479,1489.1149663283165,1455.5222,126.0,107.0,2010,GSW,IND
252,-18.0,,,,,2009-12-01,1496.4931367454315,1510.958813809196,1499.8892,1627.9768994187816,1613.511222355017,1638.6017,90.0,108.0,2010,CHO,BOS
253,11.0,,,,,2009-12-01,1580.185596864764,1574.3418998134405,1701.8885,1496.6255918503234,1502.469288901647,1464.9965,110.0,99.0,2010,LAL,NOP
254,-4.0,,,,,2009-12-01,1477.9825049069975,1487.0904336651804,1447.7181,1466.1994778236453,1457.0915490654625,1388.4305,102.0,106.0,2010,TOR,WAS
255,28.0,,,,,2009-12-01,1595.6784091666314,1582.753177638174,1621.7543,1530.4881693328532,1543.4134008613105,1437.1581,135.0,107.0,2010,DEN,GSW
256,-7.0,,,,,2009-12-01,1564.6630081862115,1578.8072392870888,1584.3402,1500.3902962367874,1486.2460651359102,1486.1304,100.0,107.0,2010,POR,MIA
257,27.0,,,,,2009-12-01,1390.096476911732,1360.4705277190915,1362.0896,1506.3889111128092,1536.0148603054497,1617.2371,126.0,99.0,2010,NYK,PHO
258,2.0,,,,,2009-12-02,1470.8080935367573,1466.1994778236453,1398.7867,1519.2603923765678,1523.8690080896797,1475.7069,104.0,102.0,2010,WAS,MIL
259,7.0,,,,,2009-12-02,1406.7458355170163,1398.7734742890775,1497.7358,1446.8829982558148,1454.8553594837535,1452.7911,92.0,85.0,2010,CHI,DET
260,-16.0,,,,,2009-12-02,1352.225586315813,1360.9260393817553,1351.2306,1578.1305008487802,1569.4300477828378,1639.1563,101.0,117.0,2010,NJN,DAL
261,17.0,,,,,2009-12-02,1611.422286475076,1604.6138466320608,1671.283,1499.580471269794,1506.3889111128092,1584.4131,107.0,90.0,2010,CLE,PHO
262,-17.0,,,,,2009-12-02,1470.8495713054242,1484.7999321646953,1365.3059,1600.5439206471744,1586.5935597879034,1583.9209,85.0,102.0,2010,LAC,HOU
263,5.0,,,,,2009-12-02,1445.8514737406483,1439.6137279892878,1390.2574,1473.3021792467873,1479.5399249981479,1443.5094,110.0,105.0,2010,SAC,IND
264,-2.0,,,,,2009-12-02,1384.5333346158232,1390.8768129938671,1307.9246,1400.5041368100792,1394.1606584320352,1396.0946,95.0,97.0,2010,MIN,MEM
265,11.0,,,,,2009-12-02,1573.297738431679,1568.0803940931978,1479.0953,1468.4005071498023,1473.6178514882833,1421.2914,117.0,106.0,2010,OKC,PHI
266,31.0,,,,,2009-12-02,1527.2208910239228,1513.0177026578915,1569.1522,1463.7793165409662,1477.9825049069975,1437.3619,146.0,115.0,2010,ATL,TOR
267,14.0,,,,,2009-12-02,1548.159043328929,1543.6883248455601,1660.9695,1385.625758428363,1390.096476911732,1394.9136,118.0,104.0,2010,ORL,NYK
268,18.0,,,,,2009-12-03,1602.8646049913375,1595.6784091666314,1627.267,1493.2041004120813,1500.3902962367874,1501.2848,114.0,96.0,2010,DEN,MIA
269,-7.0,,,,,2009-12-03,1562.1212153828951,1571.492795551479,1575.9355,1637.3484795873655,1627.9768994187816,1651.7354,83.0,90.0,2010,SAS,BOS
270,-2.0,,,,,2009-12-03,1525.3439117994649,1530.4881693328532,1431.6454,1605.6881781805628,1600.5439206471744,1592.9011,109.0,111.0,2010,GSW,HOU
271,1.0,,,,,2009-12-04,1582.1746328840588,1580.185596864764,1704.0696,1491.2150643927864,1493.2041004120813,1495.7637,108.0,107.0,2010,LAL,MIA
272,-2.0,,,,,2009-12-04,1464.274804992849,1470.8080935367573,1403.2163,1470.3126050848743,1463.7793165409662,1429.4865,107.0,109.0,2010,WAS,TOR
273,6.0,,,,,2009-12-04,1362.422820814409,1352.225586315813,1345.0425,1486.2959022468353,1496.4931367454315,1486.7555,97.0,91.0,2010,NJN,CHO
274,-7.0,,,,,2009-12-04,1511.4909858593956,1527.2208910239228,1577.0277,1401.3556635928903,1385.625758428363,1392.7567,107.0,114.0,2010,ATL,NYK
275,9.0,,,,,2009-12-04,1456.7312499493005,1446.8829982558148,1448.2269,1509.412140683082,1519.2603923765678,1471.2773,105.0,96.0,2010,DET,MIL
276,14.0,,,,,2009-12-04,1614.7991575666128,1611.422286475076,1677.7643,1403.3689644254794,1406.7458355170163,1502.3,101.0,87.0,2010,CLE,CHI
277,-18.0,,,,,2009-12-04,1556.7515154733094,1573.297738431679,1484.7139,1653.894702545735,1637.3484795873655,1660.9108,87.0,105.0,2010,OKC,BOS
278,9.0,,,,,2009-12-04,1500.8386719277094,1496.6255918503234,1462.8154,1380.3202545384372,1384.5333346158232,1302.8805,98.0,89.0,2010,NOP,MIN
279,9.0,,,,,2009-12-04,1611.9816587868083,1608.243844454577,1560.1243,1469.5643649145559,1473.3021792467873,1437.6331,96.0,87.0,2010,UTA,IND
280,16.0,,,,,2009-12-04,1421.1988065497824,1400.5041368100792,1401.1387,1557.435831109077,1578.1305008487802,1645.3444,98.0,82.0,2010,MEM,DAL
281,1.0,,,,,2009-12-05,1489.0729104757659,1486.2959022468353,1477.7999,1465.6234989208717,1468.4005071498023,1415.6729,106.0,105.0,2010,CHO,PHI
282,7.0,,,,,2009-12-05,1394.879532048306,1380.3202545384372,1299.9315,1597.4223812769396,1611.9816587868083,1563.7174,108.0,101.0,2010,MIN,UTA
283,-8.0,,,,,2009-12-05,1514.0947632026835,1525.3439117994649,1427.8429999999998,1559.4081919257105,1548.159043328929,1663.1263,118.0,126.0,2010,GSW,ORL
284,-32.0,,,,,2009-12-05,1378.7105798132618,1403.3689644254794,1498.7169,1494.970989697092,1470.3126050848743,1435.6947,78.0,110.0,2010,CHI,TOR
285,-5.0,,,,,2009-12-05,1546.8691997474405,1557.435831109077,1623.2107,1522.0576172210322,1511.4909858593956,1558.7983,75.0,80.0,2010,DAL,ATL
286,1.0,,,,,2009-12-05,1568.2622005928167,1564.6630081862115,1569.1858,1602.0889857739576,1605.6881781805628,1596.7035,90.0,89.0,2010,POR,HOU
287,16.0,,,,,2009-12-05,1481.2670118990509,1470.8495713054242,1356.3257,1459.1469243209292,1469.5643649145559,1434.0399,88.0,72.0,2010,LAC,IND
288,-7.0,,,,,2009-12-05,1552.2615003727888,1562.1212153828951,1566.7601,1612.7243200014439,1602.8646049913375,1632.7881,99.0,106.0,2010,SAS,DEN
289,8.0,,,,,2009-12-05,1504.84659996456,1499.580471269794,1577.9318,1440.5853450458824,1445.8514737406483,1396.1338,115.0,107.0,2010,PHO,SAC
290,4.0,,,,,2009-12-06,1461.605942161353,1456.7312499493005,1455.3981,1459.4001127807967,1464.274804992849,1397.0081,98.0,94.0,2010,DET,WAS
291,20.0,,,,,2009-12-06,1590.6351076122082,1582.1746328840588,1705.0095,1496.3861252364106,1504.84659996456,1580.3754,108.0,88.0,2010,LAL,PHO
292,-15.0,,,,,2009-12-06,1496.7563765618052,1509.412140683082,1464.1062,1627.4549216878897,1614.7991575666128,1681.3474,86.0,101.0,2010,MIL,CLE
293,-13.0,,,,,2009-12-06,1426.6728560951408,1440.5853450458824,1393.6902,1505.127553343528,1491.2150643927864,1494.8237,102.0,115.0,2010,SAC,MIA
294,9.0,,,,,2009-12-06,1407.4165089403584,1401.3556635928903,1410.9861,1356.361975466941,1362.422820814409,1353.9979999999998,106.0,97.0,2010,NYK,NJN
295,9.0,,,,,2009-12-07,1420.9873343130268,1407.4165089403584,1415.9723,1554.6913752201483,1568.2622005928167,1572.2206,93.0,84.0,2010,NYK,POR
296,16.0,,,,,2009-12-07,1565.351424095476,1556.7515154733094,1473.4573,1505.4948545805169,1514.0947632026835,1422.6884,104.0,88.0,2010,OKC,GSW
297,-10.0,,,,,2009-12-07,1457.3060161649985,1465.6234989208717,1413.6531,1621.041802757317,1612.7243200014439,1642.2788,83.0,93.0,2010,PHI,DEN
