,MOV,carm_elo1_pre_538,carm_elo2_pre_538,carmelo1_pre_538,carmelo2_pre_538,date,elo1_post,elo1_pre,elo1_pre_538,elo2_post,elo2_pre,elo2_pre_538,score1,score2,season,team1,team2
298,3.0,,,,,2009-12-07,1600.8015833779573,1597.4223812769396,1549.7827,1548.882298271771,1552.2615003727888,1557.2694,104.0,101.0,2010,UTA,SAS
299,2.0,,,,,2009-12-08,1428.9670105598832,1421.1988065497824,1423.2723,1619.686717677789,1627.4549216878897,1689.6536,111.0,109.0,2010,MEM,CLE
300,1.0,,,,,2009-12-08,1549.202992613883,1546.8691997474405,1611.5356,1494.052332369968,1496.3861252364106,1574.3956,102.0,101.0,2010,DAL,PHO
301,9.0,,,,,2009-12-08,1657.1477065208712,1653.894702545735,1672.1674,1493.503372586669,1496.7563765618052,1455.8,98.0,89.0,2010,BOS,MIL
302,6.0,,,,,2009-12-08,1498.4599962140735,1494.970989697092,1473.5835,1391.3905255313243,1394.879532048306,1313.8662,94.0,88.0,2010,TOR,MIN
303,12.0,,,,,2009-12-08,1503.4837762400068,1489.0729104757659,1479.8197,1606.6309369930761,1621.041802757317,1648.3555,107.0,95.0,2010,CHO,DEN
304,2.0,,,,,2009-12-08,1503.3232231158286,1500.8386719277094,1465.7644,1424.1883049070216,1426.6728560951408,1381.4884,96.0,94.0,2010,NOP,SAC
305,-2.0,,,,,2009-12-08,1372.0303213709137,1378.7105798132618,1460.8281,1363.042233909289,1356.361975466941,1349.0118,101.0,103.0,2010,CHI,NJN
306,-11.0,,,,,2009-12-08,1470.0914726358799,1481.2670118990509,1369.2533,1570.5837311888815,1559.4081919257105,1668.281,86.0,97.0,2010,LAC,ORL
307,-11.0,,,,,2009-12-09,1448.6349608654064,1459.1469243209292,1421.1123,1565.2033386756711,1554.6913752201483,1560.3922,91.0,102.0,2010,IND,POR
308,22.0,,,,,2009-12-09,1506.5788605754872,1493.503372586669,1453.636,1485.3845082252553,1498.4599962140735,1475.9289999999999,117.0,95.0,2010,MIL,TOR
309,-1.0,,,,,2009-12-09,1387.7558460521363,1391.3905255313243,1311.5208,1506.9579025950165,1503.3232231158286,1467.9303,96.0,97.0,2010,MIN,NOP
310,10.0,,,,,2009-12-09,1610.281990142364,1602.0889857739576,1593.6687,1611.4937133093824,1619.686717677789,1681.5975,95.0,85.0,2010,HOU,CLE
311,24.0,,,,,2009-12-09,1604.865707449435,1590.6351076122082,1710.9893,1586.5709835407306,1600.8015833779573,1553.6339,101.0,77.0,2010,LAL,UTA
312,12.0,,,,,2009-12-09,1553.5042733416103,1548.882298271771,1553.4182,1419.5663298371824,1424.1883049070216,1379.3225,118.0,106.0,2010,SAS,SAC
313,-16.0,,,,,2009-12-09,1351.7944118286891,1363.042233909289,1357.9937,1516.7426766611168,1505.4948545805169,1415.2692,89.0,105.0,2010,NJN,GSW
314,35.0,,,,,2009-12-09,1530.5571102370059,1522.0576172210322,1570.4734,1363.53082835494,1372.0303213709137,1451.8463,118.0,83.0,2010,ATL,CHI
315,-4.0,,,,,2009-12-09,1449.1931017797249,1457.3060161649985,1407.5764,1469.7188565466265,1461.605942161353,1458.616,86.0,90.0,2010,PHI,DET
316,9.0,,,,,2009-12-10,1593.1826863630472,1586.5709835407306,1547.9137,1563.972028366565,1570.5837311888815,1672.8647,120.0,111.0,2010,UTA,ORL
317,2.0,,,,,2009-12-10,1475.807015353927,1469.7188565466265,1466.1196,1600.5427781857757,1606.6309369930761,1633.6467,101.0,99.0,2010,DET,DEN
318,-2.0,,,,,2009-12-10,1456.3277056795919,1459.4001127807967,1393.7902,1660.220113622076,1657.1477065208712,1674.3314,102.0,104.0,2010,WAS,BOS
319,3.0,,,,,2009-12-11,1499.541786255482,1494.052332369968,1572.1207,1558.482574481051,1563.972028366565,1662.2206,106.0,103.0,2010,PHO,ORL
320,-22.0,,,,,2009-12-11,1465.554674004536,1485.3845082252553,1463.0704,1550.3869444577251,1530.5571102370059,1579.6914,89.0,111.0,2010,TOR,ATL
321,-17.0,,,,,2009-12-11,1483.1886201737707,1506.9579025950165,1471.1753,1444.7566167342727,1420.9873343130268,1427.8007,96.0,113.0,2010,NOP,NYK
322,12.0,,,,,2009-12-11,1607.657761445925,1604.865707449435,1716.7095,1384.9637920556463,1387.7558460521363,1308.2758,104.0,92.0,2010,LAL,MIN
323,5.0,,,,,2009-12-11,1372.9050669959759,1363.53082835494,1442.6283,1507.368438020081,1516.7426766611168,1431.6063,96.0,91.0,2010,CHI,GSW
324,-5.0,,,,,2009-12-11,1443.9688590915362,1449.1931017797249,1400.0728,1615.5062328305528,1610.281990142364,1603.59,91.0,96.0,2010,PHI,HOU
325,-8.0,,,,,2009-12-11,1421.5279410102537,1428.9670105598832,1431.3284,1572.7904936451055,1565.351424095476,1480.8765,94.0,102.0,2010,MEM,OKC
326,19.0,,,,,2009-12-11,1562.6521592350173,1553.5042733416103,1556.6841,1494.3358903465999,1503.4837762400068,1494.5284,104.0,85.0,2010,SAS,CHO
327,5.0,,,,,2009-12-11,1615.639825500194,1611.4937133093824,1671.6763,1561.0572264848595,1565.2033386756711,1569.8662,104.0,99.0,2010,CLE,POR
328,-13.0,,,,,2009-12-11,1491.2028544165664,1505.127553343528,1507.0255,1563.1276915408446,1549.202992613883,1613.8105,93.0,106.0,2010,MIA,DAL
329,16.0,,,,,2009-12-11,1455.0843590154414,1448.6349608654064,1411.6383,1345.3450136786541,1351.7944118286891,1341.6565,107.0,91.0,2010,IND,NJN
330,1.0,,,,,2009-12-12,1565.2620810415146,1563.1276915408446,1625.7593,1492.2015008459298,1494.3358903465999,1486.6301,98.0,97.0,2010,DAL,CHO
331,9.0,,,,,2009-12-12,1483.9684605980315,1475.807015353927,1472.2079,1499.2069927759765,1507.368438020081,1427.1407,104.0,95.0,2010,DET,GSW
332,-26.0,,,,,2009-12-12,1364.6469774259376,1372.9050669959759,1447.0939,1668.4782031921143,1660.220113622076,1676.5377,80.0,106.0,2010,CHI,BOS
333,20.0,,,,,2009-12-12,1429.7686290573924,1419.5663298371824,1376.0566,1374.7614928354362,1384.9637920556463,1307.4346,120.0,100.0,2010,SAC,MIN
334,7.0,,,,,2009-12-12,1514.3407806848047,1506.5788605754872,1466.4945,1553.295306375542,1561.0572264848595,1566.9778,108.0,101.0,2010,MIL,POR
335,6.0,,,,,2009-12-12,1604.0155836705542,1600.5427781857757,1627.5585,1496.0689807707035,1499.541786255482,1577.5094,105.0,99.0,2010,DEN,PHO
336,-1.0,,,,,2009-12-12,1451.059214713081,1456.3277056795919,1391.5839,1460.3528499819522,1455.0843590154414,1418.4001,113.0,114.0,2010,WAS,IND
337,8.0,,,,,2009-12-12,1600.2535906333985,1593.1826863630472,1558.5579,1600.5868571755736,1607.657761445925,1717.5507,102.0,94.0,2010,UTA,LAL
338,-13.0,,,,,2009-12-13,1558.811274825612,1572.7904936451055,1491.7019,1629.6190443196876,1615.639825500194,1674.5647,89.0,102.0,2010,OKC,CLE
339,-25.0,,,,,2009-12-13,1451.5929166113244,1470.0914726358799,1364.6696,1581.1507152595727,1562.6521592350173,1564.5824,90.0,115.0,2010,LAC,SAS
340,-28.0,,,,,2009-12-13,1458.7334608316633,1491.2028544165664,1495.0768,1453.9973345951569,1421.5279410102537,1420.5029,90.0,118.0,2010,MIA,MEM
341,23.0,,,,,2009-12-13,1555.0264532797275,1550.3869444577251,1596.1458,1340.7055048566517,1345.3450136786541,1334.8947,130.0,107.0,2010,ATL,NJN
342,13.0,,,,,2009-12-13,1481.698118846563,1465.554674004536,1446.6161,1599.362787988526,1615.5062328305528,1608.2079999999999,101.0,88.0,2010,TOR,HOU
343,16.0,,,,,2009-12-14,1456.9801548915984,1443.9688590915362,1395.4547,1486.1956969759142,1499.2069927759765,1421.8629,117.0,101.0,2010,PHI,GSW
344,-2.0,,,,,2009-12-14,1589.883146720015,1600.2535906333985,1569.6895,1385.1319367488197,1374.7614928354362,1299.5035,108.0,110.0,2010,UTA,MIN
345,-5.0,,,,,2009-12-14,1449.8413730602754,1453.9973345951569,1455.8956,1672.6341647269958,1668.4782031921143,1688.0402,105.0,110.0,2010,MEM,BOS
346,4.0,,,,,2009-12-14,1568.388264352183,1565.2620810415146,1627.1271,1480.0624368631024,1483.1886201737707,1448.1653,94.0,90.0,2010,DAL,NOP
347,8.0,,,,,2009-12-14,1562.6204258440607,1558.482574481051,1656.8319,1456.2149986189424,1460.3528499819522,1423.5846,106.0,98.0,2010,ORL,IND
348,9.0,,,,,2009-12-14,1609.7802469134315,1604.0155836705542,1631.6533,1553.0466115827346,1558.811274825612,1482.9006,102.0,93.0,2010,DEN,OKC
349,2.0,,,,,2009-12-14,1455.1135915922512,1451.5929166113244,1351.8856,1447.5385397321543,1451.059214713081,1386.3994,97.0,95.0,2010,LAC,WAS
350,12.0,,,,,2009-12-15,1508.193798778342,1496.0689807707035,1573.4146,1569.0258972519343,1581.1507152595727,1577.3663,116.0,104.0,2010,PHO,SAS
351,11.0,,,,,2009-12-15,1603.9541662059437,1599.362787988526,1593.0591,1479.3770823806137,1483.9684605980315,1477.4857,107.0,96.0,2010,HOU,DET
352,7.0,,,,,2009-12-15,1497.130550292809,1492.2015008459298,1485.2623,1439.8275672873935,1444.7566167342727,1450.8107,94.0,87.0,2010,CHO,NYK
353,7.0,,,,,2009-12-15,1556.6574165187137,1553.295306375542,1558.55,1426.4065189142207,1429.7686290573924,1383.9877,95.0,88.0,2010,POR,SAC
354,10.0,,,,,2009-12-15,1631.266620992761,1629.6190443196876,1683.366,1339.0579281835783,1340.7055048566517,1331.7799,99.0,89.0,2010,CLE,NJN
355,-9.0,,,,,2009-12-15,1359.4333883347663,1364.6469774259376,1435.5914,1605.800446266745,1600.5868571755736,1706.4191,87.0,96.0,2010,CHI,LAL
356,20.0,,,,,2009-12-15,1471.9704026338509,1458.7334608316633,1459.6841,1468.4611770443753,1481.698118846563,1461.765,115.0,95.0,2010,MIA,TOR
357,-14.0,,,,,2009-12-16,1537.0748485267447,1553.0466115827346,1479.7703,1584.3600274081728,1568.388264352183,1628.8557,86.0,100.0,2010,OKC,DAL
358,-12.0,,,,,2009-12-16,1474.5765012455336,1486.1956969759142,1411.3569,1580.645092982315,1569.0258972519343,1569.4739,91.0,103.0,2010,GSW,SAS
359,3.0,,,,,2009-12-16,1461.0914588769367,1456.2149986189424,1421.7488,1492.2540900348147,1497.130550292809,1490.0571,101.0,98.0,2010,IND,CHO
360,-16.0,,,,,2009-12-16,1332.0338479689244,1339.0579281835783,1330.7253,1596.9072269346689,1589.883146720015,1557.4167,92.0,108.0,2010,NJN,UTA
361,-25.0,,,,,2009-12-16,1365.1237272726585,1385.1319367488197,1311.7762,1475.1218010684124,1455.1135915922512,1355.6217,95.0,120.0,2010,MIN,LAC
362,13.0,,,,,2009-12-16,1560.4123566708975,1555.0264532797275,1599.2605,1444.4554696691055,1449.8413730602754,1451.8414,110.0,97.0,2010,ATL,MEM
363,19.0,,,,,2009-12-16,1569.9720072412074,1562.6204258440607,1658.6677,1461.1095956472286,1468.4611770443753,1450.746,118.0,99.0,2010,ORL,TOR
364,3.0,,,,,2009-12-16,1430.888622854866,1426.4065189142207,1381.6324,1443.0564357915089,1447.5385397321543,1382.6633,112.0,109.0,2010,SAC,WAS
365,-7.0,,,,,2009-12-16,1451.0667464831383,1456.9801548915984,1405.9607,1637.1800294012212,1631.266620992761,1684.4205,101.0,108.0,2010,PHI,CLE
366,10.0,,,,,2009-12-16,1617.163474066961,1609.7802469134315,1634.7837,1596.5709390524141,1603.9541662059437,1597.2717,111.0,101.0,2010,DEN,HOU
367,-1.0,,,,,2009-12-16,1510.4255231296995,1514.3407806848047,1474.9222,1609.7157038218502,1605.800446266745,1711.0814,106.0,107.0,2010,MIL,LAL
368,8.0,,,,,2009-12-16,1486.6734563876657,1480.0624368631024,1446.4366,1472.7660628560504,1479.3770823806137,1473.2731,95.0,87.0,2010,NOP,DET
369,18.0,,,,,2009-12-17,1488.6414974264633,1471.9704026338509,1470.7031,1553.300912448595,1569.9720072412074,1662.3517,104.0,86.0,2010,MIA,ORL
370,3.0,,,,,2009-12-17,1559.9169704829549,1556.6574165187137,1560.9053,1504.9342448141008,1508.193798778342,1581.307,105.0,102.0,2010,POR,PHO
371,9.0,,,,,2009-12-17,1369.3932390682824,1359.4333883347663,1430.9291,1429.8677165538775,1439.8275672873935,1446.0159,98.0,89.0,2010,CHI,NYK
372,-1.0,,,,,2009-12-18,1664.0184786598943,1672.6341647269958,1692.0944,1459.6824325502398,1451.0667464831383,1402.0795,97.0,98.0,2010,BOS,PHI
373,-9.0,,,,,2009-12-18,1460.7830820779195,1474.5765012455336,1402.0804,1456.849854959123,1443.0564357915089,1378.9199,109.0,118.0,2010,GSW,WAS
374,11.0,,,,,2009-12-18,1543.0192550199722,1537.0748485267447,1469.1315,1466.821656362823,1472.7660628560504,1466.4758,109.0,98.0,2010,OKC,DET
375,13.0,,,,,2009-12-18,1454.088480777408,1444.4554696691055,1447.8729,1451.4584477686342,1461.0914588769367,1426.7052,107.0,94.0,2010,MEM,IND
376,3.0,,,,,2009-12-18,1639.3767640931037,1637.1800294012212,1688.3018,1508.228788437817,1510.4255231296995,1472.6368,85.0,82.0,2010,CLE,MIL
377,-8.0,,,,,2009-12-18,1572.9799443029508,1584.3600274081728,1639.4945,1607.951022157636,1596.5709390524141,1591.4412,108.0,116.0,2010,DAL,HOU
378,4.0,,,,,2009-12-18,1435.4850083225872,1429.8677165538775,1439.0854,1469.5045092997027,1475.1218010684124,1378.9119,95.0,91.0,2010,NYK,LAC
379,6.0,,,,,2009-12-18,1496.2004113562384,1486.6734563876657,1453.2339,1607.6365190983884,1617.163474066961,1640.6143,98.0,92.0,2010,NOP,DEN
380,16.0,,,,,2009-12-18,1378.7009777277995,1365.1237272726585,1288.4861,1417.311372399725,1430.888622854866,1385.3759,112.0,96.0,2010,MIN,SAC
381,23.0,,,,,2009-12-18,1468.1230460431993,1461.1095956472286,1447.0620000000001,1325.0203975729537,1332.0338479689244,1322.4193,118.0,95.0,2010,TOR,NJN
382,13.0,,,,,2009-12-18,1570.9030446509908,1560.4123566708975,1603.229,1586.4165389545756,1596.9072269346689,1565.7228,96.0,83.0,2010,ATL,UTA
383,9.0,,,,,2009-12-19,1560.6233134069787,1553.300912448595,1641.6785,1552.5945695245712,1559.9169704829549,1564.9777,92.0,83.0,2010,ORL,POR
384,3.0,,,,,2009-12-19,1378.0770676884838,1369.3932390682824,1437.8595,1562.2192160307893,1570.9030446509908,1610.1134,101.0,98.0,2010,CHI,ATL
385,-1.0,,,,,2009-12-19,1501.5942047850313,1508.228788437817,1471.389,1423.9459560525108,1417.311372399725,1371.4777,95.0,96.0,2010,MIL,SAC
386,-8.0,,,,,2009-12-19,1483.5435763405717,1492.2540900348147,1485.1007,1595.1270526488186,1586.4165389545756,1558.8384,102.0,110.0,2010,CHO,UTA
387,26.0,,,,,2009-12-19,1516.4514557349705,1504.9342448141008,1577.2346,1445.3326440382532,1456.849854959123,1393.3926,121.0,95.0,2010,PHO,WAS
388,-19.0,,,,,2009-12-19,1318.3135632137235,1325.0203975729537,1315.8237,1616.4225381810804,1609.7157038218502,1713.3668,84.0,103.0,2010,NJN,LAL
389,1.0,,,,,2009-12-19,1582.2130977299794,1580.645092982315,1578.7504,1449.8904430209698,1451.4584477686342,1419.2802,100.0,99.0,2010,SAS,IND
390,-5.0,,,,,2009-12-19,1450.799352811151,1459.6824325502398,1412.7041,1478.3875890387915,1469.5045092997027,1375.7216,107.0,112.0,2010,PHI,LAC
391,5.0,,,,,2009-12-19,1611.7384981929843,1607.951022157636,1605.8815,1539.231778984624,1543.0192550199722,1476.3851,95.0,90.0,2010,HOU,OKC
392,-12.0,,,,,2009-12-20,1457.7726131618938,1466.821656362823,1459.2222,1625.4715813820096,1616.4225381810804,1717.2689,81.0,93.0,2010,DET,LAL
393,-7.0,,,,,2009-12-20,1479.6818426793636,1488.6414974264633,1491.3763,1561.5542242716708,1552.5945695245712,1560.4478,95.0,102.0,2010,MIA,POR
394,6.0,,,,,2009-12-20,1464.4005861013627,1454.088480777408,1455.2979999999998,1597.3244137744337,1607.6365190983884,1630.2524,102.0,96.0,2010,MEM,DEN
395,6.0,,,,,2009-12-20,1474.5108711042576,1468.1230460431993,1453.6576,1489.8125862951802,1496.2004113562384,1463.5957,98.0,92.0,2010,TOR,NOP
396,7.0,,,,,2009-12-20,1581.1252527219524,1572.9799443029508,1625.0542,1631.231455674102,1639.3767640931037,1689.5496,102.0,95.0,2010,DAL,CLE
397,4.0,,,,,2009-12-20,1441.1680230968832,1435.4850083225872,1442.2758,1477.8605615662757,1483.5435763405717,1475.1268,98.0,94.0,2010,NYK,CHO
398,18.0,,,,,2009-12-20,1666.4879182599595,1664.0184786598943,1681.4697,1376.2315381277342,1378.7009777277995,1302.3843,122.0,104.0,2010,BOS,MIN
399,16.0,,,,,2009-12-21,1588.4360959826838,1582.2130977299794,1579.9779,1472.164590786087,1478.3875890387915,1386.5891,103.0,87.0,2010,SAS,LAC
400,-4.0,,,,,2009-12-21,1371.0737604473204,1378.0770676884838,1445.0095,1430.9492632936742,1423.9459560525108,1378.7876,98.0,102.0,2010,CHI,SAC
401,5.0,,,,,2009-12-21,1566.4786019377202,1560.6233134069787,1646.2084,1589.271764118077,1595.1270526488186,1568.8123,104.0,99.0,2010,ORL,UTA
402,-18.0,,,,,2009-12-21,1503.1708846004017,1516.4514557349705,1582.4825,1644.512026808671,1631.231455674102,1682.2023,91.0,109.0,2010,PHO,CLE
403,-3.0,,,,,2009-12-21,1443.8151332638963,1449.8904430209698,1418.0526,1507.6695145421047,1501.5942047850313,1464.0791,81.0,84.0,2010,IND,MIL
404,13.0,,,,,2009-12-22,1473.0293101807517,1464.4005861013627,1465.2716,1452.1543579985305,1460.7830820779195,1387.6078,121.0,108.0,2010,MEM,GSW
405,-25.0,,,,,2009-12-22,1363.662682935775,1376.2315381277342,1301.0708,1574.7880712227486,1562.2192160307893,1602.9634,87.0,112.0,2010,MIN,ATL
406,7.0,,,,,2009-12-22,1451.5031007135672,1445.3326440382532,1388.1447,1444.628896135837,1450.799352811151,1401.8365,105.0,98.0,2010,WAS,PHI
407,3.0,,,,,2009-12-22,1628.1236877755512,1625.4715813820096,1723.1993,1536.5796725910825,1539.231778984624,1473.8804,111.0,108.0,2010,LAL,OKC
408,9.0,,,,,2009-12-22,1615.2411222589787,1611.7384981929843,1608.3862,1468.6619667200926,1472.164590786087,1383.0385,108.0,99.0,2010,HOU,LAC
409,9.0,,,,,2009-12-22,1668.7059851488302,1666.4879182599595,1682.7832,1441.5970663750256,1443.8151332638963,1411.3092,103.0,94.0,2010,BOS,IND
410,7.0,,,,,2009-12-22,1445.493743630522,1441.1680230968832,1447.132,1366.7480399136816,1371.0737604473204,1434.4694,88.0,81.0,2010,NYK,CHI
411,-4.0,,,,,2009-12-22,1572.6211109089104,1581.1252527219524,1632.4015,1570.0583660847128,1561.5542242716708,1569.8398,81.0,85.0,2010,DAL,POR
412,12.0,,,,,2009-12-22,1485.4613681535368,1477.8605615662757,1470.2706,1450.1718065746327,1457.7726131618938,1453.2917,88.0,76.0,2010,CHO,DET
413,-4.0,,,,,2009-12-23,1311.2985865574365,1318.3135632137235,1311.9216,1370.677659592062,1363.662682935775,1293.2051,99.0,103.0,2010,NJN,MIN
414,-4.0,,,,,2009-12-23,1495.8864538548717,1503.1708846004017,1567.2363,1543.8641033366125,1536.5796725910825,1472.8485,113.0,117.0,2010,PHO,OKC
415,-12.0,,,,,2009-12-23,1490.4492449216382,1507.6695145421047,1470.8225,1468.7233703340337,1451.5031007135672,1394.0984,97.0,109.0,2010,MIL,WAS
416,10.0,,,,,2009-12-23,1491.3040182778698,1479.6818426793636,1481.9843,1577.649588519571,1589.271764118077,1565.5485,80.0,70.0,2010,MIA,UTA
417,15.0,,,,,2009-12-23,1578.3693317877926,1566.4786019377202,1649.4722,1603.3503924089064,1615.2411222589787,1610.444,102.0,87.0,2010,ORL,HOU
418,20.0,,,,,2009-12-23,1607.9034194139304,1597.3244137744337,1620.2788,1564.209065583252,1574.7880712227486,1610.8291,124.0,104.0,2010,DEN,ATL
419,-30.0,,,,,2009-12-23,1424.274380242664,1450.1718065746327,1446.1044,1500.4082974362263,1474.5108711042576,1459.0416,64.0,94.0,2010,DET,TOR
420,-4.0,,,,,2009-12-23,1579.9597319632028,1588.4360959826838,1583.5286,1578.5347301041938,1570.0583660847128,1580.2828,94.0,98.0,2010,SAS,POR
421,-13.0,,,,,2009-12-23,1423.828849356166,1430.9492632936742,1389.3278,1651.632440746179,1644.512026808671,1697.4485,104.0,117.0,2010,SAC,CLE
422,6.0,,,,,2009-12-23,1494.4648037893235,1489.8125862951802,1458.2117,1447.5021405043872,1452.1543579985305,1381.9327,108.0,102.0,2010,NOP,GSW
423,-9.0,,,,,2009-12-25,1569.0921911660278,1578.3693317877926,1656.983,1677.983125770595,1668.7059851488302,1684.3654,77.0,86.0,2010,ORL,BOS
424,-6.0,,,,,2009-12-25,1436.929276701317,1445.493743630522,1452.4309,1499.8684852070749,1491.3040182778698,1491.7429,87.0,93.0,2010,NYK,MIA
425,11.0,,,,,2009-12-25,1587.4984328635,1578.5347301041938,1589.1670000000001,1598.9397166546241,1607.9034194139304,1630.7466,107.0,96.0,2010,POR,DEN
426,-15.0,,,,,2009-12-25,1612.1369182862454,1628.1236877755512,1724.2312,1667.6192102354848,1651.632440746179,1702.3186,87.0,102.0,2010,LAL,CLE
427,31.0,,,,,2009-12-25,1510.0368441750502,1495.8864538548717,1555.9459,1454.511576399914,1468.6619667200926,1380.9807,124.0,93.0,2010,PHO,LAC
428,7.0,,,,,2009-12-26,1548.4452297792957,1543.8641033366125,1484.1389,1480.8802417108536,1485.4613681535368,1477.4579999999999,98.0,91.0,2010,OKC,CHO
429,21.0,,,,,2009-12-26,1583.9636381906994,1577.649588519571,1555.7898,1438.3148464647086,1444.628896135837,1395.8828,97.0,76.0,2010,UTA,PHI
430,5.0,,,,,2009-12-26,1454.0767675058917,1447.5021405043872,1378.3267,1503.4622171735457,1510.0368441750502,1562.2014,132.0,127.0,2010,GSW,PHO
431,-5.0,,,,,2009-12-26,1308.477238303598,1311.2985865574365,1302.6346,1606.171740662745,1603.3503924089064,1602.9331,93.0,98.0,2010,NJN,HOU
432,-9.0,,,,,2009-12-26,1417.5105535665539,1423.828849356166,1384.4576,1618.4552140758576,1612.1369182862454,1704.2827,103.0,112.0,2010,SAC,LAL
433,5.0,,,,,2009-12-26,1575.7408294983165,1572.6211109089104,1621.9585,1469.9095915913456,1473.0293101807517,1470.9467,106.0,101.0,2010,DAL,MEM
434,-12.0,,,,,2009-12-26,1431.7453273303402,1441.5970663750256,1409.7271,1574.0608046279374,1564.209065583252,1600.3613,98.0,110.0,2010,IND,ATL
435,-15.0,,,,,2009-12-26,1477.579863034378,1490.4492449216382,1450.9158,1592.829113850463,1579.9597319632028,1574.6444,97.0,112.0,2010,MIL,SAS
436,11.0,,,,,2009-12-26,1379.913536328622,1366.7480399136816,1429.1704,1481.299307374383,1494.4648037893235,1461.8177,96.0,85.0,2010,CHI,NOP
437,12.0,,,,,2009-12-26,1383.1618344335059,1370.677659592062,1302.4921,1456.2391954925897,1468.7233703340337,1414.0051,101.0,89.0,2010,MIN,WAS
438,25.0,,,,,2009-12-27,1677.9051869805667,1667.6192102354848,1722.2671,1595.885763917663,1606.171740662745,1605.8438,108.0,83.0,2010,CLE,HOU
439,-8.0,,,,,2009-12-27,1586.6097884668843,1598.9397166546241,1621.9792,1588.0707576860564,1575.7408294983165,1624.1947,96.0,104.0,2010,DEN,DAL
440,2.0,,,,,2009-12-27,1462.3576115598912,1454.511576399914,1374.7252,1670.1370906106179,1677.983125770595,1696.8286,92.0,90.0,2010,LAC,BOS
441,-7.0,,,,,2009-12-27,1430.6783335250498,1436.929276701317,1442.8982,1599.0800570267302,1592.829113850463,1586.9561,88.0,95.0,2010,NYK,SAS
442,34.0,,,,,2009-12-27,1512.3092021308832,1499.8684852070749,1501.2756,1419.3046104065318,1431.7453273303402,1401.6453,114.0,80.0,2010,MIA,IND
443,7.0,,,,,2009-12-27,1504.6063518140334,1500.4082974362263,1488.3126,1420.076325864857,1424.274380242664,1416.8334,102.0,95.0,2010,TOR,DET
444,-11.0,,,,,2009-12-28,1567.4177054390927,1587.4984328635,1597.9343,1458.395573889116,1438.3148464647086,1390.7477,93.0,104.0,2010,POR,PHI
445,15.0,,,,,2009-12-28,1518.8412234534762,1503.4622171735457,1552.8713,1603.076207795927,1618.4552140758576,1707.9258,118.0,103.0,2010,PHO,LAL
446,5.0,,,,,2009-12-28,1474.6441747790263,1469.9095915913456,1468.7104,1451.504612304909,1456.2391954925897,1401.8717,116.0,111.0,2010,MEM,WAS
447,5.0,,,,,2009-12-28,1427.191077567936,1417.5105535665539,1380.8146,1576.9292644655022,1586.6097884668843,1609.4281,106.0,101.0,2010,SAC,DEN
